Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year,Background,Story,Award Region,Award Category,Jury,Summary,Location,Location_probability
1,Not Specified,1961 Photo Contest,Spot News,"12 October, 1960",https://www.worldpressphoto.org/getmedia/66419195-289a-41eb-a3c7-9fc135b7bbe2/1961-Yasushi-Nagao-SN1?maxsidesize=1920&resizemode=force,F:\Temp\1961\Yasushi Nagao\1.jpg,"Tokyo, Japan.

Otoya Yamaguchi, a right-wing student, assassinates Inejiro Asanuma, Socialist Party Chairman, during his speech at the Hibiya Hall in Tokyo.",1st prize,Yasushi Nagao,1961,,,,,,"A right-wing student, Otoya Yamaguchi, assassinates Inejiro Asanuma during his speech at the Hibiya Hall in Tokyo.",Japan,0.9997937778425694
1,Not Specified,1961 Photo Contest,Photo Stories,"01 January, 1960",https://www.worldpressphoto.org/getmedia/a40284d9-48ab-4549-8d94-e3cef6cbd150/1961-Jean-Mounicq-GNS2-AF-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\1.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961,,,,,,"A woman is being rescued from the Seine River, Paris, after she tried to drown herself.",Seine,0.4193999496953218
1,Not Specified,1961 Photo Contest,News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/70380acb-0626-4479-a719-bdb5fd8a2bd0/1961-Erkki-Laitila-SN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Erkki Laitila\1.jpg,"Nikita Khrushchev, leader of the Soviet Union, seen in the middle on the back between two bodyguards, taking a stroll near Kes?ranta, the Finnish prime minister's official residence in Helsinki, where he stayed during his visit.

On 2 September 1960, Khrushchev arrived in Helsinki for an unscheduled visit to Finland to attend the 60th birthday of Finnish President Urho Kekkonen on 3 September. Under Kekkonen, Finland had adopted a policy of friendly neutrality towards the Soviet Union. However, Finland also wished to join the European Free Trade Association (EFTA), established in May 1960 as a trade bloc-alternative for European states who were either unable or unwilling to join the then European Economic Community (EEC). During this visit, Kekkonen and Khrushchev reached an agreement on holding negotiations in Moscow during the second half of November 1960 to discuss this desire.",2nd prize,Erkki Laitila,1961,,,,,,"Nikita Khrushchev, leader of the Soviet Union, was in Helsinki for an unscheduled visit to Finland to attend the 60th birthday of Finnish President Urho Kekkonen on 3 September.",Finland,0.9993767579082444
1,Not Specified,1961 Photo Contest,News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/bb55cfbc-63af-4b77-985d-d981004016f6/1961-Warren-K-Leffler-SN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Warren K. Leffler\1.jpg,"John F. Kennedy and Robert F. Kennedy during the United States presidential election campaign of 1960. 

John F. Kennedy, Senator from Massachusetts, was nominated by the Democratic candidate. His Republican opponent was Richard Nixon. Robert Kennedy was John's campaign manager.",3rd prize,Warren K. Leffler,1961,,,,,,John F. Kennedy was nominated by the Democratic candidate. His Republican opponent was Richard Nixon.,None,None
1,Not Specified,1961 Photo Contest,Sports,"01 January, 1960",https://www.worldpressphoto.org/getmedia/4fcbc003-5a7c-4ff0-b0b0-4bce3d930131/1961-Herbert-Peterhofen-SP1?maxsidesize=1920&resizemode=force,F:\Temp\1961\Herbert Peterhofen\1.jpg,Goal.,1st prize,Herbert Peterhofen,1961,,,,,,The goal is to improve the quality of life for the citizens.,None,None
1,Not Specified,1961 Photo Contest,News,"12 October, 1960",https://www.worldpressphoto.org/getmedia/1ea7b69f-dd63-43de-adf9-c0f5ab99a111/1961-Yasushi-Nagao-SN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Yasushi Nagao\1.jpg,"Tokyo, Japan.

Otoya Yamaguchi, a right-wing student, assassinates Inejiro Asanuma, Socialist Party Chairman, during his speech at the Hibiya Hall in Tokyo.",1st prize,Yasushi Nagao,1961,,,,,,"Otoya Yamaguchi, a right-wing student, assassinates Socialist Party Chairman Inejiro Asanuma during his speech at the Hibiya Hall in Tokyo.",Japan,0.9999418266306748
1,Not Specified,1961 Photo Contest,Features,Not Specified,https://www.worldpressphoto.org/getmedia/3f56879f-dbfe-4344-b021-689cbb56e2be/1961-Otto-J-Nocker-GN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Otto J. N?cker\1.jpg,Not Specified,2nd prize,Otto J. N?cker,1961,,,,,,Not Specified,None,None
1,Not Specified,1961 Photo Contest,Features,"01 January, 1960",https://www.worldpressphoto.org/getmedia/b086adc8-a057-4f46-9635-ec7437e949dd/1961-Carl-O-Lofman-GN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Carl O. L?fman\1.jpg,A little boy pees in the street while his mother watches over him.,3rd prize,Carl O. L?fman,1961,,,,,,A little boy pees in the street while his mother watches.,None,None
1,Not Specified,1961 Photo Contest,Features,"01 January, 1960",https://www.worldpressphoto.org/getmedia/d0673dac-fe3e-4e1a-a53b-c01cc538a501/1961-Peter-Sheppard-GN1-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1961\Peter Sheppard\1.jpg,A bride catches the wind in her veil.,1st prize,Peter Sheppard,1961,,,,,,A bride catches the wind in her veil.,None,None
1,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/30e870b0-8431-483d-90c3-2a33890b09f9/1961-Peter-Sheppard-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1961\Peter Sheppard\1.jpg,A bride catches the wind in her veil.,1st prize,Peter Sheppard,1961,,,,,,A bride catches the wind in her veil.,None,None
1,Not Specified,1961 Photo Contest,Spot News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/ed7bbe75-3441-40d8-9085-6c98c9a2a871/1961-Warren-K-Leffler-SN3?maxsidesize=1920&resizemode=force,F:\Temp\1961\Warren K. Leffler\1.jpg,"John F. Kennedy and Robert F. Kennedy during the United States presidential election campaign of 1960. 

John F. Kennedy, Senator from Massachusetts, was nominated by the Democratic candidate. His Republican opponent was Richard Nixon. Robert Kennedy was John's campaign manager.",3rd prize,Warren K. Leffler,1961,,,,,,John F. Kennedy and Robert F.Kenned were nominated by the Democratic candidate.,None,None
1,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/492eb802-c575-43f4-9bfd-1ca13f27d2d1/1961-Jean-Mounicq-GNS2-AF?maxsidesize=1920&resizemode=force,F:\Temp\1961\Jean Mounicq\1.jpg,"A woman is being rescued from the river Seine, Paris, after she tried to drown herself.",2nd prize,Jean Mounicq,1961,,,,,,A woman is being rescued from the Seine river after she tried to drown herself.,Seine,0.9735289737792314
1,Not Specified,1961 Photo Contest,Spot News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/cc2fcd24-aa60-44ef-8a99-04d0377d3487/1961-Erkki-Laitila-SN2?maxsidesize=1920&resizemode=force,F:\Temp\1961\Erkki Laitila\1.jpg,"Nikita Khrushchev, leader of the Soviet Union, seen in the middle on the back between two bodyguards, taking a stroll near Kes?ranta, the Finnish prime minister's official residence in Helsinki, where he stayed during his visit.

On 2 September 1960, Khrushchev arrived in Helsinki for an unscheduled visit to Finland to attend the 60th birthday of Finnish President Urho Kekkonen on 3 September. Under Kekkonen, Finland had adopted a policy of friendly neutrality towards the Soviet Union. However, Finland also wished to join the European Free Trade Association (EFTA), established in May 1960 as a trade bloc-alternative for European states who were either unable or unwilling to join the then European Economic Community (EEC). During this visit, Kekkonen and Khrushchev reached an agreement on holding negotiations in Moscow during the second half of November 1960 to discuss this desire.",2nd prize,Erkki Laitila,1961,,,,,,"Nikita Khrushchev, leader of the Soviet Union, was in Helsinki for an unscheduled visit to Finland to attend the 60th birthday of Finnish President Urho Kekkonen",Finland,0.998092679290572
1,Not Specified,1961 Photo Contest,General News,"01 September, 1960",https://www.worldpressphoto.org/getmedia/178d9a89-e062-43fc-95a7-aee541852935/1961-Andre-Lefebvre-GNS1-AE?maxsidesize=1920&resizemode=force,F:\Temp\1961\André Lefèbvre\1.jpg,"Luba tribesmen have surrounded Congo government troops during a clash near the village of Lukengele, 15 miles outside the city of Bakwanga (now called Mbuji-Mayi) in Kasai province.

In June 1960, Congo gained independence from Belgium. Almost immediately afterwards, a period of violent turmoil, the so-called Congo Crisis, broke out, which did not end until 1966 when Joseph Mobutu seized power. In August 1960, the autonomous Mining State of South Kasai was proclaimed, with its capital at Bakwanga and Luba chief Albert Kalonji as president. Patrice Lumumba, newly elected prime minister of the Congo, launched a bloody campaign to bring the rebellious province under government control, causing the deaths of hundreds of Luba tribesmen.

The photos were made in early September 1960, when André Lefèbvre, together with American journalist Henry N. Taylor and French reporter christian d'Epenox, accompanied Congo government troops on their mission in the Kasai region. Taylor was killed in a clash with Luba tribesmen outside the village of Lukengele, 15 miles outside Bakwanga.",1st prize,André Lefèbvre,1961,,,,,,"Luba tribesmen have surrounded Congo government troops during a clash near the village of Lukengele, 15 miles outside the city of Bakwanga.","Congo, The Democratic Republic of the",0.9975570909143556
1,Not Specified,1961 Photo Contest,General News,"01 January, 1960",https://www.worldpressphoto.org/getmedia/1b79785f-ab14-4adc-9626-f471733ea353/1961-Carl-O-Lofman-GN3?maxsidesize=1920&resizemode=force,F:\Temp\1961\Carl O. L?fman\1.jpg,A little boy pees in the street while his mother watches over him.,3rd prize,Carl O. L?fman,1961,,,,,,A little boy pees in the street while his mother watches him.,None,None
1,Not Specified,1961 Photo Contest,General News,Not Specified,https://www.worldpressphoto.org/getmedia/283ee649-c73d-4080-9d1c-74c496d3ca35/1961-Otto-J-Nocker-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1961\Otto J. N?cker\1.jpg,Not Specified,2nd prize,Otto J. N?cker,1961,,,,,,Not Specified,None,None
1,Not Specified,1962 Photo Contest,Photo Stories,"01 June, 1962",https://www.worldpressphoto.org/getmedia/a393f02b-9f4c-4cd5-bbf9-7f7b3075bd38/1962-Walter-Studer-GNS2-AE-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1962\Walter Studer\1.jpg,"Audience at the Football World Cup in Chile, during a match of the Swiss national team.

In 1962, Walter Studer and the writing journalist Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup, which was held in Chile from 30 May to 17 June. Studer and Hugi documented the Swiss team’s experience in Chile, from their travels and lodgings to their training sessions and their efforts in the field. Studer also photographed the landscape, towns and people of Chile. The photographs were published in the book Fussball 1962.",2nd prize,Walter Studer,1962,,,,,,Walter Studer and Louis Hugi accompanied the Swiss National Football Team to the 1962 FIFA World Cup in Chile.,Chile,0.9998112992095685
1,Not Specified,1962 Photo Contest,News,"04 June, 1962",https://www.worldpressphoto.org/getmedia/45e4d180-128d-4e62-b144-06233cdf7057/1962-Herbert-Kofler-SN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1962\Herbert Kofler\1.jpg,"Summit at the Sch?nbrunn Palace near Vienna, between US President John F. Kennedy and Soviet leader Nikita Khrushchev. From left to right: President Kennedy, Nina Khrushchev, Austrian President Adolf Sch?rf, Nikita Khrushchev and Jackie Kennedy.",3rd prize,Herbert Kofler,1962,,,,,,US President John F. Kennedy and Soviet leader Nikita Khrushchev meet at the Sch?nbrunn Palace near Vienna.,Austria,0.9969741050064442
1,Not Specified,1962 Photo Contest,Spot News,"04 June, 1962",https://www.worldpressphoto.org/getmedia/6f7d624b-1a0a-4922-9343-633362b115cb/1962-Herbert-Kofler-SN3?maxsidesize=1920&resizemode=force,F:\Temp\1962\Herbert Kofler\1.jpg,"Summit at the Sch?nbrunn Palace near Vienna, between US President John F. Kennedy and Soviet leader Nikita Khrushchev. From left to right: President Kennedy, Nina Khrushchev, Austrian President Adolf Sch?rf, Nikita Khrushchev and Jackie Kennedy.",3rd prize,Herbert Kofler,1962,,,,,,US President John F. Kennedy and Soviet leader Nikita Khrushchev are at a summit at the Sch?nbrunn Palace near Vienna.,US,0.9875461932845901
1,Not Specified,1962 Photo Contest,News,"01 January, 1962",https://www.worldpressphoto.org/getmedia/4af530d7-b20a-4003-9a37-0c23b2980926/1962-Wilhelm-Mann-SN2-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1962\Wilhelm Mann\1.jpg,"An East German guard looks through his binoculars over the Berlin Wall in the direction of Berlin’s Neuk?lln district, part of the American sector bordering the USSR-controlled district of Treptow.
On 13 August 1961, the German Democratic Republic (East Germany) had started the construction of a barrier cutting off West Berlin from surrounding East Germany and East Berlin. East Germany claimed that the wall was erected to protect the population from ‘fascist elements’ entering the country from the west. In reality, the wall was built to stop the massive emigration and defection from East to West. With the closing of the border between Berlin’s East and West sector, East Germans could no longer travel to West Germany. East Berliners working in the Western sector were cut off their jobs, while many Berlin families were split. And West Berlin became an isolated exclave in hostile territory.",2nd prize,Wilhelm Mann,1962,,,,,,The Berlin Wall was built to stop the massive emigration and defection of East Germans from the West to the East.,Germany,0.9922650312987571
1,Not Specified,1962 Photo Contest,Spot News,"01 January, 1962",https://www.worldpressphoto.org/getmedia/f3dc3ea8-c353-4332-849e-4c194ac776da/1962-Wilhelm-Mann-SN2?maxsidesize=1920&resizemode=force,F:\Temp\1962\Wilhelm Mann\1.jpg,"An East German guard looks through his binoculars over the Berlin Wall in the direction of Berlin’s Neuk?lln district, part of the American sector bordering the USSR-controlled district of Treptow.
On 13 August 1961, the German Democratic Republic (East Germany) had started the construction of a barrier cutting off West Berlin from surrounding East Germany and East Berlin. East Germany claimed that the wall was erected to protect the population from ‘fascist elements’ entering the country from the west. In reality, the wall was built to stop the massive emigration and defection from East to West. With the closing of the border between Berlin’s East and West sector, East Germans could no longer travel to West Germany. East Berliners working in the Western sector were cut off their jobs, while many Berlin families were split. And West Berlin became an isolated exclave in hostile territory.",2nd prize,Wilhelm Mann,1962,,,,,,The German Democratic Republic (East Germany) had started the construction of a barrier cutting off West Berlin from surrounding East Germany and East Berlin. The wall was built to stop the massive emigration.,United States,0.998532708304765
1,Not Specified,1962 Photo Contest,Features,"01 January, 1962",https://www.worldpressphoto.org/getmedia/2e0e0f23-0bee-4913-87fb-72a212e4f8ac/1962-Henryk-Grzeda-GN3-(1)?maxsidesize=1920&resizemode=force,F:\Temp\1962\Henryk Grzeda\1.jpg,A Cuban soldier after his patrol duty.,3rd prize,Henryk Grzeda,1962,,,,,,A Cuban soldier after his patrol duty.,None,None
1,Not Specified,1962 Photo Contest,Others,"08 April, 1962",https://www.worldpressphoto.org/getmedia/43177fab-46e0-4d4c-aa12-bf4ad2aba503/1962-Guido-Mangold-OT1?maxsidesize=1920&resizemode=force,F:\Temp\1962\Guido Mangold\1.jpg,"Louis Armstrong, American jazz musician, during a concert at the Westfalenhallen in Dortmund.",1st prize,Guido Mangold,1962,,,,,,"Louis Armstrong, an American jazz musician, performed at the Westfalenhallen in Dortmund.",Germany,0.9999275220549038
1,Not Specified,1962 Photo Contest,Others,"02 June, 1962",https://www.worldpressphoto.org/getmedia/942c3d40-c541-43bb-9fc0-9c4e8d409ad4/1962-Hector-Rondon-Lovera-OT?maxsidesize=1920&resizemode=force,F:\Temp\1962\Héctor Rondón Lovera\1.jpg,"Puerto Cabello, Venezuela

Luis María Padillo, Puerto Cabello naval base chaplain, offers last rites to a loyalist soldier, said to be either Luis Antonio Rivera Sanoja or Andrés de Jesus Garcés, mortally wounded by a sniper during a military rebellion against President Romulo Bétancourt of Venezuela.",Individual awards,Héctor Rondón Lovera,1962,,,,,,"Luis Mara Padillo, Puerto Cabello naval base chaplain, offers last rites to a loyalist soldier, said to be either Luis Antonio Rivera Sanoja or Andrés de Jesus Garcés, mortally wounded by a sniper during a military rebellion against President Romulo Bétancourt.","Venezuela, Bolivarian Republic of",0.989294669537113
